,IdentificativiOfferta_PIVA_UTENTE,IdentificativiOfferta_COD_OFFERTA,DettaglioOfferta_TIPO_MERCATO,DettaglioOfferta_TIPO_CLIENTE,DettaglioOfferta_DOMESTICO_RESIDENTE,DettaglioOfferta_TIPO_OFFERTA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_0,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_1,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_2,DettaglioOfferta_NOME_OFFERTA,DettaglioOfferta_DESCRIZIONE,DettaglioOfferta_DURATA,DettaglioOfferta_GARANZIE,DettaglioOfferta_ModalitaAttivazione_MODALITA,DettaglioOfferta_Contatti_TELEFONO,DettaglioOfferta_Contatti_URL_SITO_VENDITORE,RiferimentiPrezzoEnergia_IDX_PREZZO_ENERGIA,ValiditaOfferta_DATA_INIZIO,ValiditaOfferta_DATA_FINE,OffertaDual_OFFERTE_CONGIUNTE_EE,OffertaDual_OFFERTE_CONGIUNTE_GAS,MetodoPagamento_0_MODALITA_PAGAMENTO,MetodoPagamento_1_MODALITA_PAGAMENTO,MetodoPagamento_2_MODALITA_PAGAMENTO,MetodoPagamento_3_MODALITA_PAGAMENTO,MetodoPagamento_3_DESCRIZIONE,CondizioniContrattuali_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_DESCRIZIONE,CondizioniContrattuali_LIMITANTE,Sconto_NOME,Sconto_DESCRIZIONE,Sconto_VALIDITA,Sconto_IVA_SCONTO,Sconto_Condizione_CONDIZIONE_APPLICAZIONE,Sconto_Condizione_DESCRIZIONE_CONDIZIONE,Sconto_PrezziSconto_TIPOLOGIA,Sconto_PrezziSconto_UNITA_MISURA,Sconto_PrezziSconto_PREZZO,DettaglioOfferta_OFFERTA_SINGOLA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR_3,DettaglioOfferta_ModalitaAttivazione_MODALITA_0,DettaglioOfferta_ModalitaAttivazione_MODALITA_1,DettaglioOfferta_ModalitaAttivazione_MODALITA_2,DettaglioOfferta_ModalitaAttivazione_MODALITA_3,MetodoPagamento_4_MODALITA_PAGAMENTO,MetodoPagamento_4_DESCRIZIONE,ZoneOfferta_REGIONE,ZoneOfferta_PROVINCIA,DettaglioOfferta_TIPOLOGIA_ATT_CONTR,DettaglioOfferta_ModalitaAttivazione_DESCRIZIONE,DettaglioOfferta_Contatti_URL_OFFERTA,CondizioniContrattuali_0_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_0_DESCRIZIONE,CondizioniContrattuali_0_LIMITANTE,CondizioniContrattuali_1_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_1_DESCRIZIONE,CondizioniContrattuali_1_LIMITANTE,CondizioniContrattuali_2_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_2_DESCRIZIONE,CondizioniContrattuali_2_LIMITANTE,CondizioniContrattuali_3_TIPOLOGIA_CONDIZIONE,CondizioniContrattuali_3_DESCRIZIONE,CondizioniContrattuali_3_LIMITANTE,MetodoPagamento_MODALITA_PAGAMENTO,MetodoPagamento_0_DESCRIZIONE,CondizioniContrattuali_1_ALTRO,ZoneOfferta_REGIONE_0,ZoneOfferta_REGIONE_1,ZoneOfferta_REGIONE_2,ZoneOfferta_REGIONE_3,ZoneOfferta_REGIONE_4,ZoneOfferta_REGIONE_5,ZoneOfferta_REGIONE_6,ZoneOfferta_REGIONE_7,ZoneOfferta_REGIONE_8,ZoneOfferta_REGIONE_9,ZoneOfferta_REGIONE_10,ZoneOfferta_REGIONE_11,ZoneOfferta_REGIONE_12,file,CaratteristicheOfferta_CONSUMO_MIN,CaratteristicheOfferta_CONSUMO_MAX,TipoPrezzo_TIPOLOGIA_FASCE,Dispacciamento_TIPO_DISPACCIAMENTO,Dispacciamento_VALORE_DISP,Dispacciamento_NOME,CondizioniContrattuali_ALTRO,Sconto_TIPO_SCONTO,Sconto_PrezziSconto_VALIDO_DA,Sconto_PrezziSconto_VALIDO_FINO,MetodoPagamento_2_DESCRIZIONE
175,6289781004,001714DSVFL10XXEFLEX000100000000,3,2,,2,2.0,4.0,1.0,eFLEX,L'offerta di ENGIE per la luce e gas della tua attività che ti garantisce un prezzo sempre in linea con il mercato,-1,Domiciliazione obbligatoria,2.0,800901199,https://imprese.engie.it/professionisti-commercianti,12.0,05/12/2022_00:00:00,07/02/2023_00:00:00,001714ESVFL10XXEFLEX000100000000,001714GSVML10XXEFLEX000100000000,,,,,,4.0,Offerta Pluriennale,2.0,,,,,,,,,,,3.0,,,,,,,,,,,https://imprese.engie.it/professionisti-commercianti,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
176,4096150281,021406DSVML07XXCACOSMBV01_000000,3,1,,2,1.0,3.0,4.0,SMART VARIABILE BIFUEL,La presente offerta e' applicabile a tutti i Clienti domestici. L'offerta e' riservata a tutti coloro che sono gia' clienti Invent per aver acquistato un prodotto della linea Smart.,12,cauzione come da contratto,99.0,421307393,www.ecocasalucegas.it,14.0,23/12/2022_23:59:00,31/01/2023_00:00:00,021406ESVML01XXCACOSMBV01L_00000,021406GSVML07XXCACOSMBV01G_00000,1.0,4.0,99.0,,,,,,,,,,,,,,,NO,,,,,,,,,,,email o incaricato,https://www.ecocasalucegas.it/lucegas-famiglia/,1.0,La presente offerta e' applicabile a tutti i Clienti domestici. L'offerta e' riservata a tutti coloro che sono gia' clienti Invent per aver acquistato un prodotto della linea Smart.,1.0,99.0,"All'atto dell'emissione di una fattura, qualora risultino fatture precedenti non pagate, Invent si riserva il diritto di non procedere al riconoscimento del bonus nella fattura in emissione.",1.0,3.0,"In caso di recesso per cambio venditore da parte del Cliente o qualora il Cliente sottoscriva una differente offerta di Invent, Invent non applichera' gli eventuali sconti residui.",1.0,,,,,,insolvenza,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,bonifiico bancario
177,4096150281,021406DSVML08XXCACOGAV03R_000000,3,1,,2,1.0,3.0,4.0,ENERGYGATE VARIABILE GREEN BIFUEL,La presente offerta e applicabile a tutti i Clienti domestici. L offerta e riservata a chi e gia cliente per l acquisto di un prodotto Invent.,12,CAUZIONE COME DA CONTRATTO,99.0,421307393,www.ecocasalucegas.it,14.0,06/12/2022_15:09:00,31/01/2023_00:00:00,021406ESVML01XXCACOGAV03RL_00000,021406GSVML07XXCACOGAV03RG_00000,1.0,4.0,99.0,,,,,,,,,,,,,,,NO,,,,,,,,,,,CONTATTO MAIL O INCARICATO,https://www.ecocasalucegas.it/lucegas-famiglia/,1.0,La presente offerta e applicabile a tutti i Clienti domestici. L offerta e riservata a chi e gia cliente per l acquisto di un prodotto Invent.,1.0,99.0,"All atto dell emissione di una fattura,qualora risultino fatture precedenti non pagate,Invent si riserva il diritto di non procedere al riconoscimento del bonus nella fattura in emissione.",1.0,3.0,Lo sconto non erogato al termine del periodo di fornitura in caso di recesso da parte del Cliente non dara diritto ad alcun rimborso in denaro,1.0,,,,,,INSOLVENZA,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,BONIFICO BANCARIO
178,3053750166,PWDZEROC,3,1,1.0,2,,,,DUAL POWER ZERO CONSUMER,"GAS - L’offerta valida per tutta la durata contrattuale, applica il prezzo del gas secondo le condizioni economiche regolate del servizio di tutela dell’ARERA, applicato ai quantitativi di gas prelevati dal cliente. LUCE - L’offerta valida per tutta la durata contrattuale, applica il prezzo dell’energia  secondo le condizioni economiche regolate del servizio di maggior tutela dell’ARERA, applicato ai quantitativi di energia elettrica prelevata dal cliente ed è soggetta a variazioni trimestrali. Il prezzo è riferito alla componente energia PE suddivisa per fascia F1,F2F3.",-1,Deposito cauzionale: non applicato,,800642660,https://www.powergas.it/,2.0,18/09/2019_00:00:00,31/12/2099_23:59:59,PZLC,PZGC,1.0,2.0,4.0,99.0,BONIFICO BANCARIO/POSTALE,99.0,Spesa cambio offerta: per il cambio di tipologia di offerta è previsto un costo Una Tantum di €20.00+IVA,1.0,Spesa gestione pratica,Sconto sulla spesa gestione pratica amministrativa,1.0,1.0,99.0,Si applica se il cliente sceglie l'addebito in conto SEPA/RID,1.0,6.0,100.0,NO,,3.0,99.0,,,,,,,99.0,Agenti commerciali,https://www.powergas.it/offerte/dual-zero-consumer/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,0.0,0.0,91.0,99.0,0.013819999999999999,PD,Servizi accessori,1.0,0.0,999999999.0,
179,338000409,000039DSVFL01XXGIUD10B4221221201,3,1,,1,1.0,2.0,3.0,GIUSTA LUCE E GAS,"Con GIUSTA LUCE E GAS Scegli una tariffa sempre allineata con l���andamento dei prezzi di mercato, per te uno sconto di 30 ��� per il primo anno (sia per il Gas che per la Luce), accreditato mensilmente in bolletta in proporzione al periodo fatturato e un ulteriore sconto di 5 ��� per il primo anno subordinato all���attivazione della domiciliazione bancaria o postale dei pagamenti (sia per il Gas che per la Luce). | Opzione 12 mesi (Luce): emissione di fatture con frequenza mensile  | Opzione Inverno (Gas): emissione di fatture a Gennaio, Febbraio, Marzo, Aprile, Giugno, Agosto, Ottobre, Novembre e Dicembre | Total Green: utilizzo gratuito di energia elettrica prodotta da fonti rinnovabili, bollette in formato elettronico, aiutando cos�� a consumare meno carta.",12,NO,2.0,800900147,http://www.sgrservizi.it,,29/12/2022_17:00:00,31/01/2023_23:59:59,000039ESVFL01XXGIUE10B4221221201,000039GSVML01XXGIUG10B4221221201,1.0,2.0,3.0,4.0,,1.0,Attivazione,2.0,,,,,,,,,,NO,4.0,,,,,99.0,"Bonifico bancario,Lottoma",8.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
180,12874490159,000390DS00L01XXDS001037000000000,3,1,3.0,2,,,,Next Energy Sunlight,Offerta DUAL che prevede la stipula contemporanea delle due offerte Next Energy Sunlight Luce e Gas,12,"Pagamento con SDD o Carta di Credito Ricorrente, in caso di pagamento con altra modalità , possibilità  di richiesta del deposito cauzionale, calcolato ai sensi del TIV",1.0,800294333,www.sorgenia.it,12.0,14/01/2023_00:00:00,19/01/2023_00:00:00,000390DSVFL01XXES001037010000000,000390DSVML01XXGS001035010000000,1.0,2.0,3.0,99.0,Paypal,4.0,Offerta a prezzo indicizzato,2.0,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
181,13149000153,000652DSVFL06XX_VVFLGEDOM_110123,3,1,3.0,2,,,,VIVIflessibile Lucegas,"L'offerta ""VIVIflessibile Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,3.0,800151313,https://www.vivienergia.it/,14.0,11/01/2023_00:00:00,07/02/2023_23:59:59,000652ESVFL06XX_VVFLGEDOM_110123,000652GSVML06XX_VVFLGEDOM_110123,1.0,2.0,3.0,4.0,,1.0,Valido per nuovi contratti.,2.0,,,,,,,,,,NO,,,,,,,,,,99.0,Offerta attivabile da store.,https://www.vivienergia.it,,,,,,,,,,,,,,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
182,13149000153,000652DSVFL02XX_VVX2MKDFT_110123,3,1,3.0,2,,,,VIVIX2 Market Lucegas,"L'offerta ""VIVIX2 Market Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima differenziato a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili. Prodotto destinato all'operazione Porta un Amico.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,,800151313,https://www.vivienergia.it/,14.0,11/01/2023_00:00:00,07/02/2023_23:59:59,000652ESVFL02XX_VVX2MKDFT_110123,000652GSVML02XX_VVX2MKDFT_110123,,,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,1.0,3.0,,,,,,,1.0,Offerta attivabile da web e store.,https://www.vivienergia.it,,,,,,,,,,,,,1.0,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
183,13149000153,000652DSVFL06XX_VVWEBMARDF110123,3,1,3.0,2,,,,VIVIweb Market Lucegas,"L'offerta ""VIVIweb Market Lucegas"", destinata ai clienti finali domestici, garantisce un prezzo della materia prima differenziato a PSV Day-Ahead per il gas e il PUN su tre fasce per la luce, aggiornato mensilmente secondo il mercato. Ed in più rispetti l'ambiente grazie all'energia verde 100% da fonti rinnovabili.",12,L'offerta non prevede deposito cauzionale in caso di cambio fornitore.,1.0,800151313,https://www.vivienergia.it/,14.0,11/01/2023_00:00:00,25/01/2023_23:59:59,000652ESVFL06XX_VVWEBMARDF110123,000652GSVML06XX_VVWEBMARDF110123,,,,,,1.0,Valido solo per switch.,2.0,,,,,,,,,,NO,,,,,,,,,,1.0,Offerta attivabile da web.,https://www.vivienergia.it,,,,,,,,,,,,,1.0,,,8.0,6.0,12.0,7.0,3.0,11.0,1.0,9.0,4.0,10.0,2.0,5.0,16.0,download/D/202301/PO_Offerte_D_MLIBERO_20230116.xml.csv,,,,,,,,,,,
184,3386091205,023912DSVFL01XX-2301AGILEECOLELR,3,1,3.0,2,1.0,2.0,3.0,Accendi Casa AGILE ECOLOGICA Luce e Gas,"L'offerta ""Accendi Casa AGILE ECOLOGICA Luce e Gas"" e' dedicata al Cliente finale domestico titolare di un contatore luce e di un contatore gas per Uso Domestico. Si tratta di un' offerta a prezzo variabile e il costo della materia prima segue l'andamento del mercato all'ingrosso. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e garantisce he tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10,2%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",-1,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,12.0,01/01/2023_00:00:00,31/01/2023_23:59:59,023912DSVFL01XX-2301AGILEECOLELD,023912DSVML01XX-2301AGILEECOLGND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,"Le presenti condizioni tecniche economiche saranno considerate valide per 12 mesi decorrenti dalla data di attivazione della fornitura e si intenderanno prorogate per altri 12 mesi, e cos�� sempre in assenza di alcuna nuova proposta, qualora ALG, entro la scadenza dei 12 mesi, non abbia inviato al cliente alcuna nuova proposta. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta",2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230102.xml.csv,,,,,,,,,,,
185,3386091205,023912DSFML01XX-2301ECOLOGK24MOR,3,1,3.0,1,1.0,2.0,3.0,Accendi ECOLOGICA Luce e Gas 24 Mesi Monoraria,"L'offerta ""Accendi ECOLOGICA Luce e Gas 24 mesi Monoraria"" e' dedicata al cliente finale domestico titolare di un Punto di Prelievo in bassa tensione per Uso Domestico e di un Punto di Riconsegna Gas per Uso Domestico. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e permette di avere il prezzo della Luce e del Gas bloccato per 2 anni in fascia monoraria. L'opzione Energie Rinnovabili garantisce al Cliente che tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Questa offerta permette inoltre di avere il gas ""verde 100% CO2 free"" perche utilizza la Certificazione di Crediti di Carbonio di Carbonsink. Con questo sistema, le emissioni di carbonio legate alla produzione del gas vengono ""compensate"" finanziando programmi con un impatto positivo sull'ambiente e lo sviluppo sostenibile del pianeta. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10,2%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",24,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,,01/01/2023_00:00:00,31/01/2023_23:59:59,023912DSFML01XX-2301ECOLOGK24MOD,023912DSFML01XX-2301ECOLOGK24GND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,Tale offerta �� da considerarsi pluriennale in considerazione del fatto che i prezzi applicati come riportati nelle CTE hanno validit�� di 24 mesi salvo recesso. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta,2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230102.xml.csv,,,,,,,,,,,
186,3386091205,023912DSFFL01XX-2301ECOLOGK24BIR,3,1,3.0,1,1.0,2.0,3.0,Accendi ECOLOGICA Luce e Gas 24 Mesi Bioraria,"L'offerta ""Accendi ECOLOGICA Luce e Gas 24 mesi Bioraria"" e' dedicata al cliente finale domestico titolare di un Punto di Prelievo in bassa tensione per Uso Domestico e di un Punto di Riconsegna Gas per Uso Domestico. Questa offerta permette di avere l'opzione Energie Rinnovabili, senza alcun costo aggiuntivo per il cliente e permette di avere il prezzo della Luce e del Gas bloccato per 2 anni in fascia bioraria. L'opzione Energie Rinnovabili garantisce al Cliente che tutta l'energia dallo stesso consumata provenga da fonti rinnovabili. Il fornitore provvedera' all'approvvigionamento e all'annullamento delle Garanzie di Origine per la certificazione dell'intero quantitativo di energia elettrica consumata annualmente dal Cliente in conformita' alla delibera ARERA ARG/elt 104/11 s.s.m.i. garantendo la coerenza del contratto di fornitura con la regolazione definita dell'ARERA in materia. Questa offerta permette inoltre di avere il gas ""verde 100% CO2 free"" perche utilizza la Certificazione di Crediti di Carbonio di Carbonsink. Con questo sistema, le emissioni di carbonio legate alla produzione del gas vengono ""compensate"" finanziando programmi con un impatto positivo sull'ambiente e lo sviluppo sostenibile del pianeta. Il valore  del corrispettivo a copertura degli oneri netti di approvvigionamento della capacita' e' indicato nella Quota Energia all'interno della Materia prima energia al lordo delle perdite di rete, ed e' pari a quello stabilito dall'ARERA per i clienti del servizio di maggior tutela. Tale corrispettivo sara' ulteriormente maggiorato di un importo pari alle perdite (attualmente del 10,2%). Tale percentuale di maggiorazione e il corrispettivo stesso seguiranno gli eventuali aggiornamenti previsti da Arera.",24,"Zero costi di attivazione e recesso. Zero costi spedizione bolletta. Nessuna garanzia di pagamento se sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno oppure hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD e l���allineamento verso la banca abbia avuto esito positivo e non vi siano insoluti a tuo carico. Se non sei Socio Coop Alleanza 3.0 o Unicoop Tirreno o Coop Reno e non hai scelto come modalit�� di pagamento l���addebito bancario/postale SDD, ��o pur avendola scelta, vi siano insoluti a tuo carico oppure l���allineamento verso la banca ha avuto esito negativo non facendo risultare attivo l���addebito ci saranno 25��� di garanzia di pagamento",2.0,800208468,https://www.accendilucegas.it,,01/01/2023_00:00:00,31/01/2023_23:59:59,023912DSFFL01XX-2301ECOLOGK24BID,023912DSFML01XX-2301ECOLOGK24GND,1.0,2.0,4.0,99.0,Cessione del credito,4.0,Tale offerta �� da considerarsi pluriennale in considerazione del fatto che i prezzi applicati come riportati nelle CTE hanno validit�� di 24 mesi salvo recesso. Per tutti i dettagli si prega di consultare la documentazione contrattuale disponibile sul sito o prima della sottoscrizione dell���offerta,2.0,Cessione del credito Coop Alleanza 3.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,3.0,1.0,99.0,Sconto applicato qualora il pagamento della bolletta avvenga mediante la cessione del credito e sia operata la compensazione sul libretto sociale di prestito di Coop Alleanza 3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230102.xml.csv,,,,,,,,,,,
187,2078510423,001046DSVFL01XXGIUD1AB4221221201,3,1,,1,1.0,2.0,3.0,GIUSTA LUCE E GAS,"Con GIUSTA LUCE E GAS Scegli una tariffa sempre allineata con l���andamento dei prezzi di mercato, per te uno sconto di 30 ��� per il primo anno (sia per il Gas che per la Luce), accreditato mensilmente in bolletta in proporzione al periodo fatturato e un ulteriore sconto di 5 ��� per il primo anno subordinato all���attivazione della domiciliazione bancaria o postale dei pagamenti (sia per il Gas che per la Luce). | Opzione 12 mesi (Luce): emissione di fatture con frequenza mensile  | Opzione Inverno (Gas): emissione di fatture a Gennaio, Febbraio, Marzo, Aprile, Giugno, Agosto, Ottobre, Novembre e Dicembre | Total Green: utilizzo gratuito di energia elettrica prodotta da fonti rinnovabili, bollette in formato elettronico, aiutando cos�� a consumare meno carta.",12,NO,,800992627,https://www.asteaenergia.it/,,29/12/2022_18:00:00,31/01/2023_23:59:59,001046ESVFL01XXGIUE1AB4221221201,001046GSVML01XXGIUG1AB4221221201,1.0,2.0,3.0,4.0,,1.0,Attivazione,2.0,,,,,,,,,,NO,4.0,2.0,3.0,4.0,5.0,99.0,"Bonifico bancario,Lottoma",,,,,,,,,,,,,,,,,,,,,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,,,,,,download/D/202301/PO_Offerte_D_MLIBERO_20230102.xml.csv,,,,,,,,,,,
